Date,Open,High,Low,Close,Adj Close,Volume
2011-05-18,1328.540039,1341.819946,1326.589966,1340.680054,1340.680054,3922030000
2011-05-19,1342.400024,1346.819946,1336.359985,1343.599976,1343.599976,3626110000
2011-05-20,1342.000000,1342.000000,1330.670044,1333.270020,1333.270020,4066020000
2011-05-23,1333.069946,1333.069946,1312.880005,1317.369995,1317.369995,3255580000
2011-05-24,1317.699951,1323.719971,1313.869995,1316.280029,1316.280029,3846250000
2011-05-25,1316.359985,1325.859985,1311.800049,1320.469971,1320.469971,4109670000
2011-05-26,1320.640015,1328.510010,1314.410034,1325.689941,1325.689941,3259470000
2011-05-27,1325.689941,1334.619995,1325.689941,1331.099976,1331.099976,3124560000
2011-05-31,1331.099976,1345.199951,1331.099976,1345.199951,1345.199951,4696240000
2011-06-01,1345.199951,1345.199951,1313.709961,1314.550049,1314.550049,4241090000
2011-06-02,1314.550049,1318.030029,1305.609985,1312.939941,1312.939941,3762170000
2011-06-03,1312.939941,1312.939941,1297.900024,1300.160034,1300.160034,3505030000
2011-06-06,1300.260010,1300.260010,1284.719971,1286.170044,1286.170044,3555980000
2011-06-07,1286.310059,1296.219971,1284.739990,1284.939941,1284.939941,3846250000
2011-06-08,1284.630005,1287.040039,1277.420044,1279.560059,1279.560059,3970810000
2011-06-09,1279.630005,1294.540039,1279.630005,1289.000000,1289.000000,3332510000
2011-06-10,1288.599976,1288.599976,1268.280029,1270.979980,1270.979980,3846250000
2011-06-13,1271.310059,1277.040039,1265.640015,1271.829956,1271.829956,4132520000
2011-06-14,1272.219971,1292.500000,1272.219971,1287.869995,1287.869995,3500280000
2011-06-15,1287.869995,1287.869995,1261.900024,1265.420044,1265.420044,4070500000
2011-06-16,1265.530029,1274.109985,1258.069946,1267.640015,1267.640015,3846250000
2011-06-17,1268.579956,1279.819946,1267.400024,1271.500000,1271.500000,4916460000
2011-06-20,1271.500000,1280.420044,1267.560059,1278.359985,1278.359985,3464660000
2011-06-21,1278.400024,1297.619995,1278.400024,1295.520020,1295.520020,4056150000
2011-06-22,1295.479980,1298.609985,1286.790039,1287.140015,1287.140015,3718420000
2011-06-23,1286.599976,1286.599976,1262.869995,1283.500000,1283.500000,4983450000
2011-06-24,1283.040039,1283.930054,1267.239990,1268.449951,1268.449951,3665340000
2011-06-27,1268.439941,1284.910034,1267.530029,1280.099976,1280.099976,3479070000
2011-06-28,1280.209961,1296.800049,1280.209961,1296.670044,1296.670044,3681500000
2011-06-29,1296.849976,1309.209961,1296.849976,1307.410034,1307.410034,4347540000
2011-06-30,1307.640015,1321.969971,1307.640015,1320.640015,1320.640015,4200500000
2011-07-01,1320.640015,1341.010010,1318.180054,1339.670044,1339.670044,3796930000
2011-07-05,1339.589966,1340.890015,1334.300049,1337.880005,1337.880005,3722320000
2011-07-06,1337.560059,1340.939941,1330.920044,1339.219971,1339.219971,3564190000
2011-07-07,1339.619995,1356.479980,1339.619995,1353.219971,1353.219971,4069530000
2011-07-08,1352.390015,1352.390015,1333.709961,1343.800049,1343.800049,3594360000
2011-07-11,1343.310059,1343.310059,1316.420044,1319.489990,1319.489990,3879130000
2011-07-12,1319.609985,1327.170044,1313.329956,1313.640015,1313.640015,4227890000
2011-07-13,1314.449951,1331.479980,1314.449951,1317.719971,1317.719971,4060080000
2011-07-14,1317.739990,1326.880005,1306.510010,1308.869995,1308.869995,4358570000
2011-07-15,1308.869995,1317.699951,1307.520020,1316.140015,1316.140015,4242760000
2011-07-18,1315.939941,1315.939941,1295.920044,1305.439941,1305.439941,4118160000
2011-07-19,1307.069946,1328.140015,1307.069946,1326.729980,1326.729980,4304600000
2011-07-20,1328.660034,1330.430054,1323.650024,1325.839966,1325.839966,3767420000
2011-07-21,1325.650024,1347.000000,1325.650024,1343.800049,1343.800049,4837430000
2011-07-22,1343.800049,1346.099976,1336.949951,1345.020020,1345.020020,3522830000
2011-07-25,1344.319946,1344.319946,1331.089966,1337.430054,1337.430054,3536890000
2011-07-26,1337.390015,1338.510010,1329.589966,1331.939941,1331.939941,4007050000
2011-07-27,1331.910034,1331.910034,1303.489990,1304.890015,1304.890015,3479040000
2011-07-28,1304.839966,1316.319946,1299.160034,1300.670044,1300.670044,4951800000
2011-07-29,1300.119995,1304.160034,1282.859985,1292.280029,1292.280029,5061190000
2011-08-01,1292.589966,1307.380005,1274.729980,1286.939941,1286.939941,4967390000
2011-08-02,1286.560059,1286.560059,1254.030029,1254.050049,1254.050049,5206290000
2011-08-03,1254.250000,1261.199951,1234.560059,1260.339966,1260.339966,6446940000
2011-08-04,1260.229980,1260.229980,1199.540039,1200.069946,1200.069946,4266530000
2011-08-05,1200.280029,1218.109985,1168.089966,1199.380005,1199.380005,5454590000
2011-08-08,1198.479980,1198.479980,1119.280029,1119.459961,1119.459961,2615150000
2011-08-09,1120.229980,1172.880005,1101.540039,1172.530029,1172.530029,2366660000
2011-08-10,1171.770020,1171.770020,1118.010010,1120.760010,1120.760010,5018070000
2011-08-11,1121.300049,1186.290039,1121.300049,1172.640015,1172.640015,3685050000
2011-08-12,1172.869995,1189.040039,1170.739990,1178.810059,1178.810059,5640380000
2011-08-15,1178.859985,1204.489990,1178.859985,1204.489990,1204.489990,4272850000
2011-08-16,1204.219971,1204.219971,1180.530029,1192.760010,1192.760010,5071600000
2011-08-17,1192.890015,1208.469971,1184.359985,1193.890015,1193.890015,4388340000
2011-08-18,1189.619995,1189.619995,1131.030029,1140.650024,1140.650024,3234810000
2011-08-19,1140.469971,1154.540039,1122.050049,1123.530029,1123.530029,5167560000
2011-08-22,1123.550049,1145.489990,1121.089966,1123.819946,1123.819946,5436260000
2011-08-23,1124.359985,1162.349976,1124.359985,1162.349976,1162.349976,5013170000
2011-08-24,1162.160034,1178.560059,1156.300049,1177.599976,1177.599976,5315310000
2011-08-25,1176.689941,1190.680054,1155.469971,1159.270020,1159.270020,5748420000
2011-08-26,1158.849976,1181.229980,1135.910034,1176.800049,1176.800049,5035320000
2011-08-29,1177.910034,1210.280029,1177.910034,1210.079956,1210.079956,4228070000
2011-08-30,1209.760010,1220.099976,1195.770020,1212.920044,1212.920044,4572570000
2011-08-31,1213.000000,1230.709961,1209.349976,1218.890015,1218.890015,5267840000
2011-09-01,1219.119995,1229.290039,1203.849976,1204.420044,1204.420044,4780410000
2011-09-02,1203.900024,1203.900024,1170.560059,1173.969971,1173.969971,4401740000
2011-09-06,1173.969971,1173.969971,1140.130005,1165.239990,1165.239990,5103980000
2011-09-07,1165.849976,1198.619995,1165.849976,1198.619995,1198.619995,4441040000
2011-09-08,1197.979980,1204.400024,1183.339966,1185.900024,1185.900024,4465170000
2011-09-09,1185.369995,1185.369995,1148.369995,1154.229980,1154.229980,4586370000
2011-09-12,1153.500000,1162.520020,1136.069946,1162.270020,1162.270020,5168550000
2011-09-13,1162.589966,1176.410034,1157.439941,1172.869995,1172.869995,4681370000
2011-09-14,1173.319946,1202.380005,1162.729980,1188.680054,1188.680054,4986740000
2011-09-15,1189.439941,1209.109985,1189.439941,1209.109985,1209.109985,4479730000
2011-09-16,1209.209961,1220.060059,1204.459961,1216.010010,1216.010010,5248890000
2011-09-19,1214.989990,1214.989990,1188.359985,1204.089966,1204.089966,4254190000
2011-09-20,1204.500000,1220.390015,1201.290039,1202.089966,1202.089966,4315610000
2011-09-21,1203.630005,1206.300049,1166.209961,1166.760010,1166.760010,4728550000
2011-09-22,1164.550049,1164.550049,1114.219971,1129.560059,1129.560059,6703140000
2011-09-23,1128.819946,1141.719971,1121.359985,1136.430054,1136.430054,5639930000
2011-09-26,1136.910034,1164.189941,1131.069946,1162.949951,1162.949951,4762830000
2011-09-27,1163.319946,1195.859985,1163.319946,1175.380005,1175.380005,5548130000
2011-09-28,1175.390015,1184.709961,1150.400024,1151.060059,1151.060059,4787920000
2011-09-29,1151.739990,1175.869995,1139.930054,1160.400024,1160.400024,5285740000
2011-09-30,1159.930054,1159.930054,1131.339966,1131.420044,1131.420044,4416790000
2011-10-03,1131.209961,1138.989990,1098.920044,1099.229980,1099.229980,5670340000
2011-10-04,1097.420044,1125.119995,1074.770020,1123.949951,1123.949951,3714670000
2011-10-05,1124.030029,1146.069946,1115.680054,1144.030029,1144.030029,2510620000
2011-10-06,1144.109985,1165.550049,1134.949951,1164.969971,1164.969971,5098330000
2011-10-07,1165.030029,1171.400024,1150.260010,1155.459961,1155.459961,5580380000
2011-10-10,1158.150024,1194.910034,1158.150024,1194.890015,1194.890015,4446800000
2011-10-11,1194.599976,1199.239990,1187.300049,1195.540039,1195.540039,4424500000
2011-10-12,1196.189941,1220.250000,1196.189941,1207.250000,1207.250000,5355360000
2011-10-13,1206.959961,1207.459961,1190.579956,1203.660034,1203.660034,4436270000
2011-10-14,1205.650024,1224.609985,1205.650024,1224.579956,1224.579956,4116690000
2011-10-17,1224.469971,1224.469971,1198.550049,1200.859985,1200.859985,4300700000
2011-10-18,1200.750000,1233.099976,1191.479980,1225.380005,1225.380005,4840170000
2011-10-19,1223.459961,1229.640015,1206.310059,1209.880005,1209.880005,4846390000
2011-10-20,1209.920044,1219.530029,1197.339966,1215.390015,1215.390015,4870290000
2011-10-21,1215.390015,1239.030029,1215.390015,1238.250000,1238.250000,4980770000
2011-10-24,1238.719971,1256.550049,1238.719971,1254.189941,1254.189941,4309380000
2011-10-25,1254.189941,1254.189941,1226.790039,1229.050049,1229.050049,4473970000
2011-10-26,1229.170044,1246.280029,1221.060059,1242.000000,1242.000000,4873530000
2011-10-27,1243.969971,1292.660034,1243.969971,1284.589966,1284.589966,6367610000
2011-10-28,1284.390015,1287.079956,1277.010010,1285.089966,1285.089966,4536690000
2011-10-31,1284.959961,1284.959961,1253.160034,1253.300049,1253.300049,4310210000
2011-11-01,1251.000000,1251.000000,1215.420044,1218.280029,1218.280029,5645540000
2011-11-02,1219.619995,1242.479980,1219.619995,1237.900024,1237.900024,4110530000
2011-11-03,1238.250000,1263.209961,1234.810059,1261.150024,1261.150024,4849140000
2011-11-04,1260.819946,1260.819946,1238.920044,1253.229980,1253.229980,3830650000
2011-11-07,1253.209961,1261.699951,1240.750000,1261.119995,1261.119995,3429740000
2011-11-08,1261.119995,1277.550049,1254.989990,1275.920044,1275.920044,3908490000
2011-11-09,1275.180054,1275.180054,1226.640015,1229.099976,1229.099976,4659740000
2011-11-10,1229.589966,1246.219971,1227.699951,1239.699951,1239.699951,4002760000
2011-11-11,1240.119995,1266.979980,1240.119995,1263.849976,1263.849976,3370180000
2011-11-14,1263.849976,1263.849976,1246.680054,1251.780029,1251.780029,3219680000
2011-11-15,1251.699951,1264.250000,1244.339966,1257.810059,1257.810059,3599300000
2011-11-16,1257.810059,1259.609985,1235.670044,1236.910034,1236.910034,4085010000
2011-11-17,1236.560059,1237.729980,1209.430054,1216.130005,1216.130005,4596450000
2011-11-18,1216.189941,1223.510010,1211.359985,1215.650024,1215.650024,3827610000
2011-11-21,1215.619995,1215.619995,1183.160034,1192.979980,1192.979980,4050070000
2011-11-22,1192.979980,1196.810059,1181.650024,1188.040039,1188.040039,3911710000
2011-11-23,1187.479980,1187.479980,1161.790039,1161.790039,1161.790039,3798940000
2011-11-25,1161.410034,1172.660034,1158.660034,1158.670044,1158.670044,1664200000
2011-11-28,1158.670044,1197.349976,1158.670044,1192.550049,1192.550049,3920750000
2011-11-29,1192.560059,1203.670044,1191.800049,1195.189941,1195.189941,3992650000
2011-11-30,1196.719971,1247.109985,1196.719971,1246.959961,1246.959961,5801910000
2011-12-01,1246.910034,1251.089966,1239.729980,1244.579956,1244.579956,3818680000
2011-12-02,1246.030029,1260.079956,1243.349976,1244.280029,1244.280029,4144310000
2011-12-05,1244.329956,1266.729980,1244.329956,1257.079956,1257.079956,4148060000
2011-12-06,1257.189941,1266.030029,1253.030029,1258.469971,1258.469971,3734230000
2011-12-07,1258.140015,1267.060059,1244.800049,1261.010010,1261.010010,4160540000
2011-12-08,1260.869995,1260.869995,1231.469971,1234.349976,1234.349976,4298370000
2011-12-09,1234.479980,1258.250000,1234.479980,1255.189941,1255.189941,3830610000
2011-12-12,1255.050049,1255.050049,1227.250000,1236.469971,1236.469971,3600570000
2011-12-13,1236.829956,1249.859985,1219.430054,1225.729980,1225.729980,4121570000
2011-12-14,1225.729980,1225.729980,1209.469971,1211.819946,1211.819946,4298290000
2011-12-15,1212.119995,1225.599976,1212.119995,1215.750000,1215.750000,3810340000
2011-12-16,1216.089966,1231.040039,1215.199951,1219.660034,1219.660034,5345800000
2011-12-19,1219.739990,1224.569946,1202.369995,1205.349976,1205.349976,3659820000
2011-12-20,1205.719971,1242.819946,1205.719971,1241.300049,1241.300049,4055590000
2011-12-21,1241.250000,1245.089966,1229.510010,1243.719971,1243.719971,2959020000
2011-12-22,1243.719971,1255.219971,1243.719971,1254.000000,1254.000000,3492250000
2011-12-23,1254.000000,1265.420044,1254.000000,1265.329956,1265.329956,2233830000
2011-12-27,1265.020020,1269.369995,1262.300049,1265.430054,1265.430054,2130590000
2011-12-28,1265.380005,1265.849976,1248.640015,1249.640015,1249.640015,2349980000
2011-12-29,1249.750000,1263.540039,1249.750000,1263.020020,1263.020020,2278130000
2011-12-30,1262.819946,1264.119995,1257.459961,1257.599976,1257.599976,2271850000
2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000
2012-01-04,1277.030029,1278.729980,1268.099976,1277.300049,1277.300049,3592580000
2012-01-05,1277.300049,1283.050049,1265.260010,1281.060059,1281.060059,4315950000
2012-01-06,1280.930054,1281.839966,1273.339966,1277.810059,1277.810059,3656830000
2012-01-09,1277.829956,1281.989990,1274.550049,1280.699951,1280.699951,3371600000
2012-01-10,1280.770020,1296.459961,1280.770020,1292.079956,1292.079956,4221960000
2012-01-11,1292.020020,1293.800049,1285.410034,1292.479980,1292.479980,3968120000
2012-01-12,1292.479980,1296.819946,1285.770020,1295.500000,1295.500000,4019890000
2012-01-13,1294.819946,1294.819946,1277.579956,1289.089966,1289.089966,3692370000
2012-01-17,1290.219971,1303.000000,1290.219971,1293.670044,1293.670044,4010490000
2012-01-18,1293.650024,1308.109985,1290.989990,1308.040039,1308.040039,4096160000
2012-01-19,1308.069946,1315.489990,1308.069946,1314.500000,1314.500000,4465890000
2012-01-20,1314.489990,1315.380005,1309.170044,1315.380005,1315.380005,3912620000
2012-01-23,1315.290039,1322.280029,1309.890015,1316.000000,1316.000000,3770910000
2012-01-24,1315.959961,1315.959961,1306.060059,1314.650024,1314.650024,3693560000
2012-01-25,1314.400024,1328.300049,1307.650024,1326.060059,1326.060059,4410910000
2012-01-26,1326.280029,1333.469971,1313.599976,1318.430054,1318.430054,4522070000
2012-01-27,1318.250000,1320.060059,1311.719971,1316.329956,1316.329956,4007380000
2012-01-30,1316.160034,1316.160034,1300.489990,1313.010010,1313.010010,3659010000
2012-01-31,1313.530029,1321.410034,1306.689941,1312.410034,1312.410034,4235550000
2012-02-01,1312.449951,1330.520020,1312.449951,1324.089966,1324.089966,4504360000
2012-02-02,1324.239990,1329.189941,1321.569946,1325.540039,1325.540039,4120920000
2012-02-03,1326.209961,1345.339966,1326.209961,1344.900024,1344.900024,4608550000
2012-02-06,1344.319946,1344.359985,1337.520020,1344.329956,1344.329956,3379700000
2012-02-07,1344.329956,1349.239990,1335.920044,1347.050049,1347.050049,3742460000
2012-02-08,1347.040039,1351.000000,1341.949951,1349.959961,1349.959961,4096730000
2012-02-09,1349.969971,1354.319946,1344.630005,1351.949951,1351.949951,4209890000
2012-02-10,1351.209961,1351.209961,1337.349976,1342.640015,1342.640015,3877580000
2012-02-13,1343.060059,1353.349976,1343.060059,1351.770020,1351.770020,3618040000
2012-02-14,1351.300049,1351.300049,1340.829956,1350.500000,1350.500000,3889520000
2012-02-15,1350.520020,1355.869995,1340.800049,1343.229980,1343.229980,4080340000
2012-02-16,1342.609985,1359.020020,1341.219971,1358.040039,1358.040039,4108880000
2012-02-17,1358.060059,1363.400024,1357.239990,1361.229980,1361.229980,3717640000
2012-02-21,1361.219971,1367.760010,1358.109985,1362.209961,1362.209961,3795200000
2012-02-22,1362.109985,1362.699951,1355.530029,1357.660034,1357.660034,3633710000
2012-02-23,1357.530029,1364.239990,1352.280029,1363.459961,1363.459961,3786450000
2012-02-24,1363.459961,1368.920044,1363.459961,1365.739990,1365.739990,3505360000
2012-02-27,1365.199951,1371.939941,1354.920044,1367.589966,1367.589966,3648890000
2012-02-28,1367.560059,1373.089966,1365.969971,1372.180054,1372.180054,3579120000
2012-02-29,1372.199951,1378.040039,1363.810059,1365.680054,1365.680054,4482370000
2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,1374.089966,3919240000
2012-03-02,1374.089966,1374.530029,1366.420044,1369.630005,1369.630005,3283490000
2012-03-05,1369.589966,1369.589966,1359.130005,1364.329956,1364.329956,3429480000
2012-03-06,1363.630005,1363.630005,1340.030029,1343.359985,1343.359985,4191060000
2012-03-07,1343.390015,1354.849976,1343.390015,1352.630005,1352.630005,3580380000
2012-03-08,1352.650024,1368.719971,1352.650024,1365.910034,1365.910034,3543060000
2012-03-09,1365.969971,1374.760010,1365.969971,1370.869995,1370.869995,3639470000
2012-03-12,1370.780029,1373.040039,1366.689941,1371.089966,1371.089966,3081870000
2012-03-13,1371.920044,1396.130005,1371.920044,1395.949951,1395.949951,4386470000
2012-03-14,1395.949951,1399.420044,1389.969971,1394.280029,1394.280029,4502280000
2012-03-15,1394.170044,1402.630005,1392.780029,1402.599976,1402.599976,4271650000
2012-03-16,1402.550049,1405.880005,1401.469971,1404.170044,1404.170044,5163950000
2012-03-19,1404.170044,1414.000000,1402.430054,1409.750000,1409.750000,3932570000
2012-03-20,1409.589966,1409.589966,1397.680054,1405.520020,1405.520020,3695280000
2012-03-21,1405.520020,1407.750000,1400.640015,1402.890015,1402.890015,3573590000
2012-03-22,1402.890015,1402.890015,1388.729980,1392.780029,1392.780029,3740590000
2012-03-23,1392.780029,1399.180054,1386.869995,1397.109985,1397.109985,3472950000
2012-03-26,1397.109985,1416.579956,1397.109985,1416.510010,1416.510010,3576950000
2012-03-27,1416.550049,1419.150024,1411.949951,1412.520020,1412.520020,3513640000
2012-03-28,1412.520020,1413.650024,1397.199951,1405.540039,1405.540039,3892800000
2012-03-29,1405.390015,1405.390015,1391.560059,1403.280029,1403.280029,3832000000
2012-03-30,1403.310059,1410.890015,1401.420044,1408.469971,1408.469971,3676890000
2012-04-02,1408.469971,1422.380005,1404.459961,1419.040039,1419.040039,3572010000
2012-04-03,1418.979980,1419.000000,1404.619995,1413.380005,1413.380005,3822090000
2012-04-04,1413.089966,1413.089966,1394.089966,1398.959961,1398.959961,3938290000
2012-04-05,1398.790039,1401.599976,1392.920044,1398.079956,1398.079956,3303740000
2012-04-09,1397.449951,1397.449951,1378.239990,1382.199951,1382.199951,3468980000
2012-04-10,1382.180054,1383.010010,1357.380005,1358.589966,1358.589966,4631730000
2012-04-11,1358.979980,1374.709961,1358.979980,1368.709961,1368.709961,3743040000
2012-04-12,1368.770020,1388.130005,1368.770020,1387.569946,1387.569946,3618280000
2012-04-13,1387.609985,1387.609985,1369.849976,1370.260010,1370.260010,3631160000
2012-04-16,1370.270020,1379.660034,1365.380005,1369.569946,1369.569946,3574780000
2012-04-17,1369.569946,1392.760010,1369.569946,1390.780029,1390.780029,3456200000
2012-04-18,1390.780029,1390.780029,1383.290039,1385.140015,1385.140015,3463140000
2012-04-19,1385.079956,1390.459961,1370.300049,1376.920044,1376.920044,4180020000
2012-04-20,1376.959961,1387.400024,1376.959961,1378.530029,1378.530029,3833320000
2012-04-23,1378.530029,1378.530029,1358.790039,1366.939941,1366.939941,3654860000
2012-04-24,1366.969971,1375.569946,1366.819946,1371.969971,1371.969971,3617100000
2012-04-25,1372.109985,1391.369995,1372.109985,1390.689941,1390.689941,3998430000
2012-04-26,1390.640015,1402.089966,1387.280029,1399.979980,1399.979980,4034700000
2012-04-27,1400.189941,1406.640015,1397.310059,1403.359985,1403.359985,3645830000
2012-04-30,1403.260010,1403.260010,1394.000000,1397.910034,1397.910034,3574010000
2012-05-01,1397.859985,1415.319946,1395.729980,1405.819946,1405.819946,3807950000
2012-05-02,1405.500000,1405.500000,1393.920044,1402.310059,1402.310059,3803860000
2012-05-03,1402.319946,1403.069946,1388.709961,1391.569946,1391.569946,4004910000
2012-05-04,1391.510010,1391.510010,1367.959961,1369.099976,1369.099976,3975140000
2012-05-07,1368.790039,1373.910034,1363.939941,1369.579956,1369.579956,3559390000
2012-05-08,1369.160034,1369.160034,1347.750000,1363.719971,1363.719971,4261670000
2012-05-09,1363.199951,1363.729980,1343.130005,1354.579956,1354.579956,4288540000
2012-05-10,1354.579956,1365.880005,1354.579956,1357.989990,1357.989990,3727990000
2012-05-11,1358.109985,1365.660034,1348.890015,1353.390015,1353.390015,3869070000
2012-05-14,1351.930054,1351.930054,1336.609985,1338.349976,1338.349976,3688120000
2012-05-15,1338.359985,1344.939941,1328.410034,1330.660034,1330.660034,4114040000
2012-05-16,1330.780029,1341.780029,1324.790039,1324.800049,1324.800049,4280420000
2012-05-17,1324.819946,1326.359985,1304.859985,1304.859985,1304.859985,4664280000
2012-05-18,1305.050049,1312.239990,1291.979980,1295.219971,1295.219971,4512470000
